,Unnamed: 0,epoche,layer,accuracy,f1-score,task,model,random
90,2.0,1100000,2,0.498711498343355,0.49832563799706503,Subject number,t5,TRUE
91,3.0,1100000,3,0.502147502761075,0.5017974731442176,Subject number,t5,TRUE
92,4.0,1100000,4,0.499202356117315,0.4986355349769811,Subject number,t5,TRUE
93,5.0,1100000,5,0.501288501656645,0.5010257456121954,Subject number,t5,TRUE
94,6.0,1100000,6,0.507301509387655,0.5071389398007785,Subject number,t5,TRUE
0,0.0,0,0,0.499,0.4989968687304296,Discourse Coherence,t5,TRUE
1,1.0,0,1,0.49125,0.49088569689648553,Discourse Coherence,t5,TRUE
2,2.0,0,2,0.4945,0.4940597054586754,Discourse Coherence,t5,TRUE
3,3.0,0,3,0.49125,0.4910201637927126,Discourse Coherence,t5,TRUE
4,4.0,0,4,0.49525,0.4945104371764915,Discourse Coherence,t5,TRUE
5,5.0,0,5,0.5005,0.5003289875960047,Discourse Coherence,t5,TRUE
6,6.0,0,6,0.503,0.503,Discourse Coherence,t5,TRUE
8,0.0,100000,0,0.493,0.49258785448480524,Discourse Coherence,t5,TRUE
9,1.0,100000,1,0.518,0.5179998794999698,Discourse Coherence,t5,TRUE
10,2.0,100000,2,0.51075,0.5101920781640337,Discourse Coherence,t5,TRUE
11,3.0,100000,3,0.50125,0.5008229228118982,Discourse Coherence,t5,TRUE
12,4.0,100000,4,0.49675,0.4962260435994712,Discourse Coherence,t5,TRUE
13,5.0,100000,5,0.4965,0.49614616864693234,Discourse Coherence,t5,TRUE
14,6.0,100000,6,0.502,0.5013173033883387,Discourse Coherence,t5,TRUE
16,0.0,200000,0,0.49475,0.494749968421873,Discourse Coherence,t5,TRUE
17,1.0,200000,1,0.50425,0.5040756515962643,Discourse Coherence,t5,TRUE
18,2.0,200000,2,0.5035,0.5033300146975302,Discourse Coherence,t5,TRUE
19,3.0,200000,3,0.5045,0.5044757193102462,Discourse Coherence,t5,TRUE
20,4.0,200000,4,0.51325,0.5127893118436802,Discourse Coherence,t5,TRUE
21,5.0,200000,5,0.49625,0.4959026454166074,Discourse Coherence,t5,TRUE
22,6.0,200000,6,0.5015,0.5014789374851087,Discourse Coherence,t5,TRUE
24,0.0,300000,0,0.483,0.4829626440510327,Discourse Coherence,t5,TRUE
25,1.0,300000,1,0.503,0.5026891807379613,Discourse Coherence,t5,TRUE
26,2.0,300000,2,0.49225,0.4915060415579269,Discourse Coherence,t5,TRUE
27,3.0,300000,3,0.502,0.5011614524014869,Discourse Coherence,t5,TRUE
28,4.0,300000,4,0.5045,0.5037644548632211,Discourse Coherence,t5,TRUE
29,5.0,300000,5,0.498,0.49799686248039043,Discourse Coherence,t5,TRUE
30,6.0,300000,6,0.51025,0.5102166641217017,Discourse Coherence,t5,TRUE
32,0.0,400000,0,0.48325,0.48322283690036455,Discourse Coherence,t5,TRUE
33,1.0,400000,1,0.51125,0.5112497250779704,Discourse Coherence,t5,TRUE
34,2.0,400000,2,0.51275,0.5126936856640495,Discourse Coherence,t5,TRUE
35,3.0,400000,3,0.498,0.4979979919919679,Discourse Coherence,t5,TRUE
36,4.0,400000,4,0.5065,0.5064554576050488,Discourse Coherence,t5,TRUE
37,5.0,400000,5,0.5035,0.5034343291900354,Discourse Coherence,t5,TRUE
38,6.0,400000,6,0.50475,0.5047162897524713,Discourse Coherence,t5,TRUE
40,0.0,500000,0,0.50175,0.5017429932608427,Discourse Coherence,t5,TRUE
41,1.0,500000,1,0.50425,0.5042028682851664,Discourse Coherence,t5,TRUE
42,2.0,500000,2,0.4905,0.49048968241606894,Discourse Coherence,t5,TRUE
43,3.0,500000,3,0.498,0.4979938504246677,Discourse Coherence,t5,TRUE
44,4.0,500000,4,0.50675,0.5067240721840441,Discourse Coherence,t5,TRUE
45,5.0,500000,5,0.49325,0.49316101808123686,Discourse Coherence,t5,TRUE
46,6.0,500000,6,0.505,0.5049226441631505,Discourse Coherence,t5,TRUE
48,0.0,600000,0,0.4805,0.48049987012496753,Discourse Coherence,t5,TRUE
49,1.0,600000,1,0.50275,0.5023804864099398,Discourse Coherence,t5,TRUE
50,2.0,600000,2,0.509,0.5086678594730037,Discourse Coherence,t5,TRUE
51,3.0,600000,3,0.495,0.4949873746843671,Discourse Coherence,t5,TRUE
52,4.0,600000,4,0.5005,0.49986971080303955,Discourse Coherence,t5,TRUE
53,5.0,600000,5,0.4995,0.49945482579802825,Discourse Coherence,t5,TRUE
54,6.0,600000,6,0.4985,0.4984988716224611,Discourse Coherence,t5,TRUE
56,0.0,700000,0,0.50025,0.5001412494805901,Discourse Coherence,t5,TRUE
57,1.0,700000,1,0.51275,0.5126827197579966,Discourse Coherence,t5,TRUE
58,2.0,700000,2,0.4885,0.48811288536956077,Discourse Coherence,t5,TRUE
59,3.0,700000,3,0.48775,0.48773844209859984,Discourse Coherence,t5,TRUE
60,4.0,700000,4,0.49,0.48952513075288284,Discourse Coherence,t5,TRUE
61,5.0,700000,5,0.49925,0.4992497183279666,Discourse Coherence,t5,TRUE
62,6.0,700000,6,0.49275,0.4926857930456823,Discourse Coherence,t5,TRUE
64,0.0,800000,0,0.48525,0.48524971045296217,Discourse Coherence,t5,TRUE
65,1.0,800000,1,0.5045,0.5042144275102459,Discourse Coherence,t5,TRUE
66,2.0,800000,2,0.491,0.49082573510784067,Discourse Coherence,t5,TRUE
67,3.0,800000,3,0.5005,0.500492007872126,Discourse Coherence,t5,TRUE
68,4.0,800000,4,0.50225,0.502055770629031,Discourse Coherence,t5,TRUE
69,5.0,800000,5,0.5005,0.5004955044595402,Discourse Coherence,t5,TRUE
70,6.0,800000,6,0.5045,0.5044876121903048,Discourse Coherence,t5,TRUE
72,0.0,900000,0,0.487,0.48682436563914,Discourse Coherence,t5,TRUE
73,1.0,900000,1,0.50925,0.509243098731076,Discourse Coherence,t5,TRUE
74,2.0,900000,2,0.49925,0.4990921827308216,Discourse Coherence,t5,TRUE
75,3.0,900000,3,0.48525,0.4852445628956956,Discourse Coherence,t5,TRUE
76,4.0,900000,4,0.4985,0.4984998746249687,Discourse Coherence,t5,TRUE
77,5.0,900000,5,0.50725,0.5071760456053438,Discourse Coherence,t5,TRUE
78,6.0,900000,6,0.5065,0.5064289257653102,Discourse Coherence,t5,TRUE
80,0.0,1000000,0,0.49425,0.49409946297145035,Discourse Coherence,t5,TRUE
81,1.0,1000000,1,0.51175,0.5115594776687581,Discourse Coherence,t5,TRUE
82,2.0,1000000,2,0.50675,0.5067499691718731,Discourse Coherence,t5,TRUE
83,3.0,1000000,3,0.49875,0.49871989186350507,Discourse Coherence,t5,TRUE
84,4.0,1000000,4,0.4985,0.4980923254913804,Discourse Coherence,t5,TRUE
85,5.0,1000000,5,0.51225,0.5122243612929904,Discourse Coherence,t5,TRUE
86,6.0,1000000,6,0.506,0.5058812879794371,Discourse Coherence,t5,TRUE
88,0.0,1100000,0,0.50125,0.5010553804143227,Discourse Coherence,t5,TRUE
89,1.0,1100000,1,0.495,0.4949919198707179,Discourse Coherence,t5,TRUE
90,2.0,1100000,2,0.50225,0.5015950647647924,Discourse Coherence,t5,TRUE
91,3.0,1100000,3,0.49575,0.49569701666781363,Discourse Coherence,t5,TRUE
92,4.0,1100000,4,0.497,0.4964005908032035,Discourse Coherence,t5,TRUE
93,5.0,1100000,5,0.505,0.504909769805547,Discourse Coherence,t5,TRUE
94,6.0,1100000,6,0.50075,0.50071601748394,Discourse Coherence,t5,TRUE
32,0.0,0,0,0.16274564074176584,0.08237409342842307,Penn Discourse Treebank,t5,TRUE
33,1.0,0,1,0.2510379186271796,0.05550413115207057,Penn Discourse Treebank,t5,TRUE
34,2.0,0,2,0.21561029615278163,0.06144437312763996,Penn Discourse Treebank,t5,TRUE
35,3.0,0,3,0.25768059784112923,0.05347564031682292,Penn Discourse Treebank,t5,TRUE
36,4.0,0,4,0.271519512870191,0.045628989993486496,Penn Discourse Treebank,t5,TRUE
37,5.0,0,5,0.2717962911707722,0.05008816688278398,Penn Discourse Treebank,t5,TRUE
38,6.0,0,6,0.2717962911707722,0.04783324272250148,Penn Discourse Treebank,t5,TRUE
40,0.0,100000,0,0.19955715471907,0.06551077674053833,Penn Discourse Treebank,t5,TRUE
41,1.0,100000,1,0.21035150844173817,0.06534860861566438,Penn Discourse Treebank,t5,TRUE
42,2.0,100000,2,0.18627179629117077,0.06350603673276686,Penn Discourse Treebank,t5,TRUE
43,3.0,100000,3,0.20536949903127594,0.061141813490270924,Penn Discourse Treebank,t5,TRUE
44,4.0,100000,4,0.2468862441184611,0.05724096804821227,Penn Discourse Treebank,t5,TRUE
45,5.0,100000,5,0.26709106006089123,0.04867833655171528,Penn Discourse Treebank,t5,TRUE
46,6.0,100000,6,0.2687517298643786,0.043538223057276386,Penn Discourse Treebank,t5,TRUE
48,0.0,200000,0,0.21505673955161916,0.05569939976384061,Penn Discourse Treebank,t5,TRUE
49,1.0,200000,1,0.20398560752836978,0.06919974658816556,Penn Discourse Treebank,t5,TRUE
50,2.0,200000,2,0.18378079158593966,0.07010939149835885,Penn Discourse Treebank,t5,TRUE
51,3.0,200000,3,0.20703016883476336,0.06270959326835383,Penn Discourse Treebank,t5,TRUE
52,4.0,200000,4,0.24494879601439248,0.05595562199803008,Penn Discourse Treebank,t5,TRUE
53,5.0,200000,5,0.2646000553556601,0.05376219355697992,Penn Discourse Treebank,t5,TRUE
54,6.0,200000,6,0.2740105175754221,0.0476839710736403,Penn Discourse Treebank,t5,TRUE
56,0.0,300000,0,0.22003874896208137,0.06478577956495857,Penn Discourse Treebank,t5,TRUE
57,1.0,300000,1,0.20924439523941324,0.0762933672091574,Penn Discourse Treebank,t5,TRUE
58,2.0,300000,2,0.16772765015222807,0.06062471969662047,Penn Discourse Treebank,t5,TRUE
59,3.0,300000,3,0.18903957929698312,0.0666820805040672,Penn Discourse Treebank,t5,TRUE
60,4.0,300000,4,0.25020758372543594,0.05086236105973036,Penn Discourse Treebank,t5,TRUE
61,5.0,300000,5,0.2540824799335732,0.054045018440495945,Penn Discourse Treebank,t5,TRUE
62,6.0,300000,6,0.27068917796844727,0.041709523755478616,Penn Discourse Treebank,t5,TRUE
64,0.0,400000,0,0.2241904234707999,0.06263560543511781,Penn Discourse Treebank,t5,TRUE
65,1.0,400000,1,0.2186548574591752,0.06470377402698892,Penn Discourse Treebank,t5,TRUE
66,2.0,400000,2,0.1832272349847772,0.07169879272763609,Penn Discourse Treebank,t5,TRUE
67,3.0,400000,3,0.22003874896208137,0.05742199252105906,Penn Discourse Treebank,t5,TRUE
68,4.0,400000,4,0.2596180459451979,0.047349726828592585,Penn Discourse Treebank,t5,TRUE
69,5.0,400000,5,0.26819817326321616,0.04394871838616954,Penn Discourse Treebank,t5,TRUE
70,6.0,400000,6,0.2759479656794907,0.044896066022070275,Penn Discourse Treebank,t5,TRUE
72,0.0,500000,0,0.2258510932742873,0.061908266928811045,Penn Discourse Treebank,t5,TRUE
73,1.0,500000,1,0.21561029615278163,0.06181871328046066,Penn Discourse Treebank,t5,TRUE
74,2.0,500000,2,0.20675339053418212,0.06742231290282595,Penn Discourse Treebank,t5,TRUE
75,3.0,500000,3,0.24107389980625518,0.060150951814948304,Penn Discourse Treebank,t5,TRUE
76,4.0,500000,4,0.27207306947135346,0.04287339596160067,Penn Discourse Treebank,t5,TRUE
77,5.0,500000,5,0.2756711873789095,0.03913693776654453,Penn Discourse Treebank,t5,TRUE
78,6.0,500000,6,0.27622474398007196,0.03971476551843087,Penn Discourse Treebank,t5,TRUE
80,0.0,600000,0,0.2250207583725436,0.06060784773956318,Penn Discourse Treebank,t5,TRUE
81,1.0,600000,1,0.21367284804871298,0.06305176608619124,Penn Discourse Treebank,t5,TRUE
82,2.0,600000,2,0.19789648491558262,0.06551819143264427,Penn Discourse Treebank,t5,TRUE
83,3.0,600000,3,0.2305563243841683,0.05706814831161346,Penn Discourse Treebank,t5,TRUE
84,4.0,600000,4,0.2659839468585663,0.042328162895565236,Penn Discourse Treebank,t5,TRUE
85,5.0,600000,5,0.27068917796844727,0.04046381319497528,Penn Discourse Treebank,t5,TRUE
86,6.0,600000,6,0.27456407417658457,0.04195969163560013,Penn Discourse Treebank,t5,TRUE
88,0.0,700000,0,0.22557431497370606,0.05915752199555436,Penn Discourse Treebank,t5,TRUE
89,1.0,700000,1,0.21477996125103793,0.07654274520053195,Penn Discourse Treebank,t5,TRUE
90,2.0,700000,2,0.18682535289233324,0.06628759440962918,Penn Discourse Treebank,t5,TRUE
91,3.0,700000,3,0.23526155549404926,0.05989637021550781,Penn Discourse Treebank,t5,TRUE
92,4.0,700000,4,0.2659839468585663,0.044459080239701965,Penn Discourse Treebank,t5,TRUE
93,5.0,700000,5,0.2687517298643786,0.04716390119290952,Penn Discourse Treebank,t5,TRUE
94,6.0,700000,6,0.2740105175754221,0.052681638767948034,Penn Discourse Treebank,t5,TRUE
96,0.0,800000,0,0.22336008856905618,0.05739765575515582,Penn Discourse Treebank,t5,TRUE
97,1.0,800000,1,0.2114586216440631,0.06879031242108233,Penn Discourse Treebank,t5,TRUE
98,2.0,800000,2,0.17077221145862165,0.06763467615106386,Penn Discourse Treebank,t5,TRUE
99,3.0,800000,3,0.23692222529753668,0.05864618896685309,Penn Discourse Treebank,t5,TRUE
100,4.0,800000,4,0.2590644893440354,0.05341693020705413,Penn Discourse Treebank,t5,TRUE
101,5.0,800000,5,0.26543039025740384,0.0448922696505534,Penn Discourse Treebank,t5,TRUE
102,6.0,800000,6,0.27207306947135346,0.04509781444167963,Penn Discourse Treebank,t5,TRUE
104,0.0,900000,0,0.2236368668696374,0.050853343503233776,Penn Discourse Treebank,t5,TRUE
105,1.0,900000,1,0.21920841406033767,0.07073186598883872,Penn Discourse Treebank,t5,TRUE
106,2.0,900000,2,0.18128978688070854,0.0691282073110613,Penn Discourse Treebank,t5,TRUE
107,3.0,900000,3,0.22529753667312483,0.05447416648900557,Penn Discourse Treebank,t5,TRUE
108,4.0,900000,4,0.25297536673124826,0.04236096723411431,Penn Discourse Treebank,t5,TRUE
109,5.0,900000,5,0.2684749515637974,0.043488599668047405,Penn Discourse Treebank,t5,TRUE
110,6.0,900000,6,0.2731801826736784,0.04337582269640825,Penn Discourse Treebank,t5,TRUE
112,0.0,1000000,0,0.22806531967893717,0.06086119528933734,Penn Discourse Treebank,t5,TRUE
113,1.0,1000000,1,0.1962358151120952,0.06879231811571555,Penn Discourse Treebank,t5,TRUE
114,2.0,1000000,2,0.17547744256850262,0.06988023761629965,Penn Discourse Treebank,t5,TRUE
115,3.0,1000000,3,0.23138665928591198,0.0545206644858895,Penn Discourse Treebank,t5,TRUE
116,4.0,1000000,4,0.2524218101300858,0.052419170717614864,Penn Discourse Treebank,t5,TRUE
117,5.0,1000000,5,0.2676446166620537,0.0490142137975619,Penn Discourse Treebank,t5,TRUE
118,6.0,1000000,6,0.2765015222806532,0.04684378924262445,Penn Discourse Treebank,t5,TRUE
120,0.0,1100000,0,0.22972598948242456,0.054501843416058404,Penn Discourse Treebank,t5,TRUE
121,1.0,1100000,1,0.2001107113202325,0.06623425757301109,Penn Discourse Treebank,t5,TRUE
122,2.0,1100000,2,0.1790755604760587,0.0770814670109936,Penn Discourse Treebank,t5,TRUE
123,3.0,1100000,3,0.22944921118184333,0.05757333090678373,Penn Discourse Treebank,t5,TRUE
124,4.0,1100000,4,0.24411846111264876,0.055070253943035614,Penn Discourse Treebank,t5,TRUE
125,5.0,1100000,5,0.26238582895101026,0.048653909464622246,Penn Discourse Treebank,t5,TRUE
126,6.0,1100000,6,0.2748408524771658,0.05186303093028697,Penn Discourse Treebank,t5,TRUE
0,0.0,0,0,0.2382,0.1837167258913774,Connectors,t5,TRUE
1,1.0,0,1,0.2876,0.16661405247400685,Connectors,t5,TRUE
2,2.0,0,2,0.261,0.16701083044299508,Connectors,t5,TRUE
3,3.0,0,3,0.2996,0.17138148452519833,Connectors,t5,TRUE
4,4.0,0,4,0.3108,0.1589833474499202,Connectors,t5,TRUE
5,5.0,0,5,0.3106,0.15928869160178605,Connectors,t5,TRUE
6,6.0,0,6,0.319,0.16911747313819536,Connectors,t5,TRUE
8,0.0,100000,0,0.2624,0.1783436682988273,Connectors,t5,TRUE
9,1.0,100000,1,0.243,0.17756079600159907,Connectors,t5,TRUE
10,2.0,100000,2,0.2444,0.1696152793828923,Connectors,t5,TRUE
11,3.0,100000,3,0.2724,0.181381624475049,Connectors,t5,TRUE
12,4.0,100000,4,0.2784,0.16705173992486808,Connectors,t5,TRUE
13,5.0,100000,5,0.3026,0.1594082294964958,Connectors,t5,TRUE
14,6.0,100000,6,0.304,0.15330998009704688,Connectors,t5,TRUE
16,0.0,200000,0,0.2622,0.17462771608496377,Connectors,t5,TRUE
17,1.0,200000,1,0.2278,0.18645029487063872,Connectors,t5,TRUE
18,2.0,200000,2,0.2562,0.17717277845749746,Connectors,t5,TRUE
19,3.0,200000,3,0.2694,0.17657047348904126,Connectors,t5,TRUE
20,4.0,200000,4,0.2912,0.17842477231891435,Connectors,t5,TRUE
21,5.0,200000,5,0.3044,0.15927311152927864,Connectors,t5,TRUE
22,6.0,200000,6,0.3096,0.15546126619730244,Connectors,t5,TRUE
24,0.0,300000,0,0.266,0.1767576640875433,Connectors,t5,TRUE
25,1.0,300000,1,0.2388,0.1816153665514574,Connectors,t5,TRUE
26,2.0,300000,2,0.24,0.18273557268754145,Connectors,t5,TRUE
27,3.0,300000,3,0.2554,0.18650629003335092,Connectors,t5,TRUE
28,4.0,300000,4,0.3018,0.1632296656758329,Connectors,t5,TRUE
29,5.0,300000,5,0.296,0.1595755084118095,Connectors,t5,TRUE
30,6.0,300000,6,0.3132,0.1585121402353902,Connectors,t5,TRUE
32,0.0,400000,0,0.264,0.17316581513746593,Connectors,t5,TRUE
33,1.0,400000,1,0.2432,0.17547379676141278,Connectors,t5,TRUE
34,2.0,400000,2,0.2286,0.1682664151700985,Connectors,t5,TRUE
35,3.0,400000,3,0.2832,0.1722278244973468,Connectors,t5,TRUE
36,4.0,400000,4,0.3036,0.16535262544484805,Connectors,t5,TRUE
37,5.0,400000,5,0.3098,0.16029856873746356,Connectors,t5,TRUE
38,6.0,400000,6,0.3092,0.15257775364761056,Connectors,t5,TRUE
40,0.0,500000,0,0.27,0.17477307850009058,Connectors,t5,TRUE
41,1.0,500000,1,0.2462,0.1842203448606422,Connectors,t5,TRUE
42,2.0,500000,2,0.2284,0.16849350744194486,Connectors,t5,TRUE
43,3.0,500000,3,0.278,0.16332205918397602,Connectors,t5,TRUE
44,4.0,500000,4,0.3078,0.15797436626900188,Connectors,t5,TRUE
45,5.0,500000,5,0.3128,0.15495825589246107,Connectors,t5,TRUE
46,6.0,500000,6,0.312,0.15329348587393538,Connectors,t5,TRUE
48,0.0,600000,0,0.2662,0.17379179114030008,Connectors,t5,TRUE
49,1.0,600000,1,0.2504,0.179051144322257,Connectors,t5,TRUE
50,2.0,600000,2,0.2548,0.17913535128864377,Connectors,t5,TRUE
51,3.0,600000,3,0.2908,0.1759150208962012,Connectors,t5,TRUE
52,4.0,600000,4,0.3174,0.16333696412914023,Connectors,t5,TRUE
53,5.0,600000,5,0.3134,0.15799620926245866,Connectors,t5,TRUE
54,6.0,600000,6,0.3258,0.16053400454992744,Connectors,t5,TRUE
56,0.0,700000,0,0.2716,0.18308787069938698,Connectors,t5,TRUE
57,1.0,700000,1,0.2414,0.17224537189156103,Connectors,t5,TRUE
58,2.0,700000,2,0.2368,0.17200639578469107,Connectors,t5,TRUE
59,3.0,700000,3,0.2818,0.16899692557377127,Connectors,t5,TRUE
60,4.0,700000,4,0.3046,0.16244862656772177,Connectors,t5,TRUE
61,5.0,700000,5,0.3108,0.15722472886019914,Connectors,t5,TRUE
62,6.0,700000,6,0.3172,0.15612482454588963,Connectors,t5,TRUE
64,0.0,800000,0,0.2756,0.18291192673384435,Connectors,t5,TRUE
65,1.0,800000,1,0.2562,0.18603959067327333,Connectors,t5,TRUE
66,2.0,800000,2,0.2282,0.16414437372048024,Connectors,t5,TRUE
67,3.0,800000,3,0.2812,0.17054251474862445,Connectors,t5,TRUE
68,4.0,800000,4,0.2964,0.16109034037456987,Connectors,t5,TRUE
69,5.0,800000,5,0.302,0.15471921116048967,Connectors,t5,TRUE
70,6.0,800000,6,0.3104,0.152965844233617,Connectors,t5,TRUE
72,0.0,900000,0,0.2708,0.1781688020609215,Connectors,t5,TRUE
73,1.0,900000,1,0.248,0.17993752955950051,Connectors,t5,TRUE
74,2.0,900000,2,0.2352,0.1785659425749032,Connectors,t5,TRUE
75,3.0,900000,3,0.2594,0.17779496141305273,Connectors,t5,TRUE
76,4.0,900000,4,0.295,0.1686307858832743,Connectors,t5,TRUE
77,5.0,900000,5,0.3042,0.16363143446682143,Connectors,t5,TRUE
78,6.0,900000,6,0.3158,0.1585635328898984,Connectors,t5,TRUE
80,0.0,1000000,0,0.2696,0.17866985165855445,Connectors,t5,TRUE
81,1.0,1000000,1,0.2392,0.17910744360976347,Connectors,t5,TRUE
82,2.0,1000000,2,0.2316,0.17145261096467207,Connectors,t5,TRUE
83,3.0,1000000,3,0.2624,0.16993037794016091,Connectors,t5,TRUE
84,4.0,1000000,4,0.2928,0.17141550747830284,Connectors,t5,TRUE
85,5.0,1000000,5,0.3102,0.16581013538649855,Connectors,t5,TRUE
86,6.0,1000000,6,0.3182,0.15833509067091334,Connectors,t5,TRUE
88,0.0,1100000,0,0.2672,0.1743624683182805,Connectors,t5,TRUE
89,1.0,1100000,1,0.2426,0.17732329755671977,Connectors,t5,TRUE
90,2.0,1100000,2,0.2422,0.17562692060037016,Connectors,t5,TRUE
91,3.0,1100000,3,0.264,0.17638419610195535,Connectors,t5,TRUE
92,4.0,1100000,4,0.2956,0.1748081036106273,Connectors,t5,TRUE
93,5.0,1100000,5,0.3012,0.15939126772191453,Connectors,t5,TRUE
94,6.0,1100000,6,0.3086,0.1546713040775487,Connectors,t5,TRUE
0,0.0,0,0,0.20875,0.2078220383408163,Sentence Position,t5,TRUE
1,1.0,0,1,0.2045,0.202606828983409,Sentence Position,t5,TRUE
2,2.0,0,2,0.20225,0.20126680270327557,Sentence Position,t5,TRUE
3,3.0,0,3,0.19975,0.1993284039893266,Sentence Position,t5,TRUE
4,4.0,0,4,0.1865,0.1855894829609355,Sentence Position,t5,TRUE
5,5.0,0,5,0.2,0.19941847423124998,Sentence Position,t5,TRUE
6,6.0,0,6,0.1985,0.19788843570490758,Sentence Position,t5,TRUE
8,0.0,100000,0,0.19475,0.194669517454304,Sentence Position,t5,TRUE
9,1.0,100000,1,0.20225,0.2008043664545788,Sentence Position,t5,TRUE
10,2.0,100000,2,0.2085,0.20829402731840813,Sentence Position,t5,TRUE
11,3.0,100000,3,0.19925,0.19800790577662325,Sentence Position,t5,TRUE
12,4.0,100000,4,0.1945,0.1926859588533515,Sentence Position,t5,TRUE
13,5.0,100000,5,0.19025,0.18915527177565178,Sentence Position,t5,TRUE
14,6.0,100000,6,0.18875,0.18749859082255865,Sentence Position,t5,TRUE
16,0.0,200000,0,0.19725,0.19633211313085067,Sentence Position,t5,TRUE
17,1.0,200000,1,0.1965,0.1963157197963233,Sentence Position,t5,TRUE
18,2.0,200000,2,0.19825,0.19797851754135756,Sentence Position,t5,TRUE
19,3.0,200000,3,0.1905,0.1890167796920557,Sentence Position,t5,TRUE
20,4.0,200000,4,0.19075,0.18993028645657045,Sentence Position,t5,TRUE
21,5.0,200000,5,0.19525,0.19396451796961173,Sentence Position,t5,TRUE
22,6.0,200000,6,0.20325,0.20255474540713067,Sentence Position,t5,TRUE
24,0.0,300000,0,0.1975,0.195881981898629,Sentence Position,t5,TRUE
25,1.0,300000,1,0.19825,0.19751644227270354,Sentence Position,t5,TRUE
26,2.0,300000,2,0.19825,0.1967252759074315,Sentence Position,t5,TRUE
27,3.0,300000,3,0.19525,0.19362633977386684,Sentence Position,t5,TRUE
28,4.0,300000,4,0.19525,0.19312959655549017,Sentence Position,t5,TRUE
29,5.0,300000,5,0.19825,0.19603574227909604,Sentence Position,t5,TRUE
30,6.0,300000,6,0.1945,0.19355105176193035,Sentence Position,t5,TRUE
32,0.0,400000,0,0.2015,0.19868486069146396,Sentence Position,t5,TRUE
33,1.0,400000,1,0.198,0.19737870470172894,Sentence Position,t5,TRUE
34,2.0,400000,2,0.20025,0.19932216533263536,Sentence Position,t5,TRUE
35,3.0,400000,3,0.19825,0.19716904304677976,Sentence Position,t5,TRUE
36,4.0,400000,4,0.189,0.18674440603604028,Sentence Position,t5,TRUE
37,5.0,400000,5,0.18825,0.1867341249444013,Sentence Position,t5,TRUE
38,6.0,400000,6,0.19225,0.1918694155823722,Sentence Position,t5,TRUE
40,0.0,500000,0,0.2,0.19905744712482581,Sentence Position,t5,TRUE
41,1.0,500000,1,0.21075,0.2098406237822274,Sentence Position,t5,TRUE
42,2.0,500000,2,0.19125,0.18923737218195433,Sentence Position,t5,TRUE
43,3.0,500000,3,0.19475,0.19241328262537594,Sentence Position,t5,TRUE
44,4.0,500000,4,0.1905,0.1895087257153448,Sentence Position,t5,TRUE
45,5.0,500000,5,0.203,0.202457651023518,Sentence Position,t5,TRUE
46,6.0,500000,6,0.20275,0.2023971187189119,Sentence Position,t5,TRUE
48,0.0,600000,0,0.19075,0.18764493212612907,Sentence Position,t5,TRUE
49,1.0,600000,1,0.1995,0.19658583134852253,Sentence Position,t5,TRUE
50,2.0,600000,2,0.191,0.19008055421841313,Sentence Position,t5,TRUE
51,3.0,600000,3,0.1945,0.19303644749054438,Sentence Position,t5,TRUE
52,4.0,600000,4,0.20225,0.20186184459858875,Sentence Position,t5,TRUE
53,5.0,600000,5,0.19875,0.1979108066359811,Sentence Position,t5,TRUE
54,6.0,600000,6,0.19525,0.19417379362254544,Sentence Position,t5,TRUE
56,0.0,700000,0,0.204,0.20417817974115696,Sentence Position,t5,TRUE
57,1.0,700000,1,0.2,0.19989079720649697,Sentence Position,t5,TRUE
58,2.0,700000,2,0.19975,0.1993018010077236,Sentence Position,t5,TRUE
59,3.0,700000,3,0.1975,0.19688982357894338,Sentence Position,t5,TRUE
60,4.0,700000,4,0.1885,0.18757672362116684,Sentence Position,t5,TRUE
61,5.0,700000,5,0.19675,0.1954705274869807,Sentence Position,t5,TRUE
62,6.0,700000,6,0.192,0.1895483602348125,Sentence Position,t5,TRUE
64,0.0,800000,0,0.2065,0.20587270356721335,Sentence Position,t5,TRUE
65,1.0,800000,1,0.19925,0.1986688358682995,Sentence Position,t5,TRUE
66,2.0,800000,2,0.19575,0.19432786615131742,Sentence Position,t5,TRUE
67,3.0,800000,3,0.1945,0.19398357609127312,Sentence Position,t5,TRUE
68,4.0,800000,4,0.187,0.18602644852894393,Sentence Position,t5,TRUE
69,5.0,800000,5,0.19575,0.19565304585407803,Sentence Position,t5,TRUE
70,6.0,800000,6,0.188,0.18790508767785358,Sentence Position,t5,TRUE
72,0.0,900000,0,0.19525,0.194200508161683,Sentence Position,t5,TRUE
73,1.0,900000,1,0.19575,0.1944323306472046,Sentence Position,t5,TRUE
74,2.0,900000,2,0.1955,0.19581187217124557,Sentence Position,t5,TRUE
75,3.0,900000,3,0.206,0.2053588779495878,Sentence Position,t5,TRUE
76,4.0,900000,4,0.1925,0.19151833950093272,Sentence Position,t5,TRUE
77,5.0,900000,5,0.198,0.19711322837254464,Sentence Position,t5,TRUE
78,6.0,900000,6,0.1915,0.19095755218867966,Sentence Position,t5,TRUE
80,0.0,1000000,0,0.187,0.18618482472650738,Sentence Position,t5,TRUE
81,1.0,1000000,1,0.20125,0.19980671060243002,Sentence Position,t5,TRUE
82,2.0,1000000,2,0.19925,0.19852773479228264,Sentence Position,t5,TRUE
83,3.0,1000000,3,0.2005,0.19878680671383636,Sentence Position,t5,TRUE
